id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase,
Europar.550_00495,494,45,Klaus,Klaus,12,y,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,48,José,José,12,y,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,50,Gil,Gil,2,n,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00495,494,51,Robles,Robles,2,n,"Cette visite s'inscrivait dans le cadre de la neuvième rencontre entre les présidents du Parlement européen et les présidents des pays candidats, une rencontre qui a été initiée il y a plusieurs années par mes prédécesseurs Enrique Barón Crespo, Klaus Hänsch et José Maria Gil Robles.",
Europar.550_00496,495,8,j',moi,1,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,14,vous,vous,1,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,15,m',moi,1,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,21,m',moi,1,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,31,je,moi,1,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,37,M.,monsieur,3,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,47,M.,monsieur,3,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,53,commission,commission,1,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,60,Ebner,Ebner,2,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,62,président,président,1,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,67,nous,nous,1,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00496,495,78,pays,pays,4,y,"Au cours de cette visite, j'ai été très honorée que vous m'ayez donné l'occasion de m'exprimer dans l'hémicycle du Parlement slovène et je dois dire que, avec M. Podestá, vice-président chargé de l'élargissement, avec M. Brok, président de la commission des affaires étrangères et M. Ebner, président de la délégation, nous avons été très impressionnés par les progrès considérables que votre pays avait accomplis dans la voie de l'appartenance à l'Europe.",
Europar.550_00497,496,2,-moi,moi,5,y,"Permettez-moi enfin de vous dire que notre Parlement s'est, je crois, très largement retrouvé dans les propos que vous avez tenus.",
Europar.550_00497,496,5,vous,vous,1,y,"Permettez-moi enfin de vous dire que notre Parlement s'est, je crois, très largement retrouvé dans les propos que vous avez tenus.",
Europar.550_00497,496,13,je,moi,5,y,"Permettez-moi enfin de vous dire que notre Parlement s'est, je crois, très largement retrouvé dans les propos que vous avez tenus.",
Europar.550_00497,496,23,vous,vous,1,y,"Permettez-moi enfin de vous dire que notre Parlement s'est, je crois, très largement retrouvé dans les propos que vous avez tenus.",
Europar.550_00498,497,5,vous,vous,1,y,"Dans les objectifs que vous avez évoqués, vous avez parlé de votre souhait d'entrer dans une maison commune solide, forte, unie, et je crois pouvoir dire que tel est le souhait de la majorité de notre Assemblée.",
Europar.550_00498,497,9,vous,vous,1,y,"Dans les objectifs que vous avez évoqués, vous avez parlé de votre souhait d'entrer dans une maison commune solide, forte, unie, et je crois pouvoir dire que tel est le souhait de la majorité de notre Assemblée.",
Europar.550_00498,497,28,je,moi,9,y,"Dans les objectifs que vous avez évoqués, vous avez parlé de votre souhait d'entrer dans une maison commune solide, forte, unie, et je crois pouvoir dire que tel est le souhait de la majorité de notre Assemblée.",
Europar.550_00498,497,42,Assemblée,assemblée,1,y,"Dans les objectifs que vous avez évoqués, vous avez parlé de votre souhait d'entrer dans une maison commune solide, forte, unie, et je crois pouvoir dire que tel est le souhait de la majorité de notre Assemblée.",
Europar.550_00499,498,1,Vous,vous,1,y,Vous avez aussi évoqué l'unité dans la différence.,
Europar.550_00500,499,1,Je,moi,5,y,"Je voudrais rappeler à cet égard, qu'il y a quelques semaines, 80 000 jeunes des pays de l'Union européenne ont participé à un concours pour la recherche d'une devise pour l'Europe et que la devise qui a été finalement retenue par un grand jury a été ""L'unité dans la diversité"".",
Europar.550_00500,499,16,jeunes,jeune,5,y,"Je voudrais rappeler à cet égard, qu'il y a quelques semaines, 80 000 jeunes des pays de l'Union européenne ont participé à un concours pour la recherche d'une devise pour l'Europe et que la devise qui a été finalement retenue par un grand jury a été ""L'unité dans la diversité"".",
Europar.550_00501,500,1,Je,moi,1,y,"Je dois avouer que cela n'est peut-être pas génial, mais c'est plus intéressant qu'il n'y paraît parce que cela me semble répondre au sentiment très profond de beaucoup de citoyens de nos pays.",
Europar.550_00501,500,25,me,moi,1,y,"Je dois avouer que cela n'est peut-être pas génial, mais c'est plus intéressant qu'il n'y paraît parce que cela me semble répondre au sentiment très profond de beaucoup de citoyens de nos pays.",
Europar.550_00501,500,36,citoyens,citoyen,1,y,"Je dois avouer que cela n'est peut-être pas génial, mais c'est plus intéressant qu'il n'y paraît parce que cela me semble répondre au sentiment très profond de beaucoup de citoyens de nos pays.",
Europar.550_00502,501,3,vous,vous,1,y,"Enfin, vous avez rappelé, Monsieur le Président, les valeurs auxquelles vous teniez, et qui sont à la base de l'intégration européenne.",
Europar.550_00502,501,7,Monsieur,monsieur,3,y,"Enfin, vous avez rappelé, Monsieur le Président, les valeurs auxquelles vous teniez, et qui sont à la base de l'intégration européenne.",
Europar.550_00502,501,15,vous,vous,1,y,"Enfin, vous avez rappelé, Monsieur le Président, les valeurs auxquelles vous teniez, et qui sont à la base de l'intégration européenne.",
Europar.550_00503,502,1,Vous,vous,1,y,"Vous avez aussi évoqué le souhait de ne pas perdre de vue la solidarité sociale, dans le contexte de la globalisation.",
Europar.550_00504,503,5,me,moi,1,y,"Là encore, il me semble que vous rejoignez parfaitement les objectifs de notre Parlement européen.",
Europar.550_00504,503,8,vous,vous,1,y,"Là encore, il me semble que vous rejoignez parfaitement les objectifs de notre Parlement européen.",
Europar.550_00505,504,1,Je,moi,5,y,Je vous souhaite bonne chance ainsi qu'à toutes les autorités slovènes qui participent aux négociations.,
Europar.550_00505,504,2,vous,vous,5,y,Je vous souhaite bonne chance ainsi qu'à toutes les autorités slovènes qui participent aux négociations.,
Europar.550_00505,504,11,autorités,autorité,74,y,Je vous souhaite bonne chance ainsi qu'à toutes les autorités slovènes qui participent aux négociations.,
