id_sentence_conll,index_phrase,index_token,form,lemma,score,annotateur1,annotateur2,phrase
frwiki_50.1000_00811,810,32,Champions,champion,1,y,y,"La quatrième équipe concernée, le Milan AC, reste en Série A avec 15 points de pénalité, mais perd sa deuxième place et sera privée de Ligue des Champions la saison suivante."
frwiki_50.1000_00813,812,1,Ils,eux,4,y,y,Ils mettent en avant le manque de témoignages les concernant.
frwiki_50.1000_00813,812,9,les,eux,4,y,y,Ils mettent en avant le manque de témoignages les concernant.
frwiki_50.1000_00814,813,11,procureur,procureur,74,y,y,"Le 25 juillet, contrairement à ce que demandait le procureur Stefano Palazzi qui souhaitait une aggravation des peines, la cour fédérale d'appel de la justice sportive les revoit à la baisse."
frwiki_50.1000_00814,813,12,Stefano,Stefano,2,y,y,"Le 25 juillet, contrairement à ce que demandait le procureur Stefano Palazzi qui souhaitait une aggravation des peines, la cour fédérale d'appel de la justice sportive les revoit à la baisse."
frwiki_50.1000_00814,813,23,cour,cour,4,y,y,"Le 25 juillet, contrairement à ce que demandait le procureur Stefano Palazzi qui souhaitait une aggravation des peines, la cour fédérale d'appel de la justice sportive les revoit à la baisse."
frwiki_50.1000_00815,814,38,Champions,champion,1,y,y,"La Juve est finalement le seul club relégué et le Milan AC, pénalisé de 30 points, passe de la seconde à la quatrième place et participera au tour préliminaire de la Ligue des Champions."
frwiki_50.1000_00817,816,17,comité,comité,1,y,y,"Rebondissement le 27 octobre 2006 par suite de la décision de la Cour arbitrale du comité national olympique italien : les clubs condamnés voient leurs pénalités réduites de façon importante, ainsi la Juventus passe de 17 à 9 points de retard, la Fiorentina de 19 à 15 et la Lazio de 11 à 3."
frwiki_50.1000_00817,816,23,clubs,club,4,y,y,"Rebondissement le 27 octobre 2006 par suite de la décision de la Cour arbitrale du comité national olympique italien : les clubs condamnés voient leurs pénalités réduites de façon importante, ainsi la Juventus passe de 17 à 9 points de retard, la Fiorentina de 19 à 15 et la Lazio de 11 à 3."
frwiki_50.1000_00821,820,7,Juve,Juve,4,y,y,"- ^ cf. ""Quand la Juve choisit l'arbitre..."", L'Équipe, 5 mai 2006"
frwiki_50.1000_00821,820,10,arbitre,arbitre,1,y,y,"- ^ cf. ""Quand la Juve choisit l'arbitre..."", L'Équipe, 5 mai 2006"
frwiki_50.1000_00824,823,15,Champion,champion,1,y,y,- ^ Relégation en Série B et annulation des deux derniers titres de Champion d'Italie
frwiki_50.1000_00830,829,1,Catégories,catégorie,1,y,y,Catégories : Wikipédia : ébauche football.
frwiki_50.1000_00835,834,4,otages,otage,1,y,y,Affaire des otages du Liban
frwiki_50.1000_00836,835,18,otages,otage,1,y,y,"Il est dix heures et demie, ce jeudi 5 mai 1988, quand les trois derniers otages français du Liban, Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, libérés la veille à Beyrouth après trois ans de captivité, arrivent à l'aéroport de Villacoublay où ils sont accueillis par Jacques Chirac et Charles Pasqua."
frwiki_50.1000_00836,835,24,Jean-Paul,Jean-Paul,2,y,y,"Il est dix heures et demie, ce jeudi 5 mai 1988, quand les trois derniers otages français du Liban, Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, libérés la veille à Beyrouth après trois ans de captivité, arrivent à l'aéroport de Villacoublay où ils sont accueillis par Jacques Chirac et Charles Pasqua."
frwiki_50.1000_00836,835,27,Marcel,Marcel,12,y,y,"Il est dix heures et demie, ce jeudi 5 mai 1988, quand les trois derniers otages français du Liban, Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, libérés la veille à Beyrouth après trois ans de captivité, arrivent à l'aéroport de Villacoublay où ils sont accueillis par Jacques Chirac et Charles Pasqua."
frwiki_50.1000_00836,835,30,Marcel,Marcel,12,y,y,"Il est dix heures et demie, ce jeudi 5 mai 1988, quand les trois derniers otages français du Liban, Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, libérés la veille à Beyrouth après trois ans de captivité, arrivent à l'aéroport de Villacoublay où ils sont accueillis par Jacques Chirac et Charles Pasqua."
frwiki_50.1000_00836,835,55,Jacques,Jacques,6,y,y,"Il est dix heures et demie, ce jeudi 5 mai 1988, quand les trois derniers otages français du Liban, Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, libérés la veille à Beyrouth après trois ans de captivité, arrivent à l'aéroport de Villacoublay où ils sont accueillis par Jacques Chirac et Charles Pasqua."
frwiki_50.1000_00836,835,58,Charles,Charles,12,y,y,"Il est dix heures et demie, ce jeudi 5 mai 1988, quand les trois derniers otages français du Liban, Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, libérés la veille à Beyrouth après trois ans de captivité, arrivent à l'aéroport de Villacoublay où ils sont accueillis par Jacques Chirac et Charles Pasqua."
frwiki_50.1000_00837,836,11,hommes,homme,1,y,y,"C'est la fin d'un cauchemar pour les trois hommes et leurs familles, et l'aboutissement d'une longue bataille à laquelle ont participé les autorités françaises de tous bords, mais aussi la presse et les Français qui ont été nombreux à manifester pour leur libération."
frwiki_50.1000_00837,836,14,familles,famille,11,y,y,"C'est la fin d'un cauchemar pour les trois hommes et leurs familles, et l'aboutissement d'une longue bataille à laquelle ont participé les autorités françaises de tous bords, mais aussi la presse et les Français qui ont été nombreux à manifester pour leur libération."
frwiki_50.1000_00837,836,28,autorités,autorité,4,y,y,"C'est la fin d'un cauchemar pour les trois hommes et leurs familles, et l'aboutissement d'une longue bataille à laquelle ont participé les autorités françaises de tous bords, mais aussi la presse et les Français qui ont été nombreux à manifester pour leur libération."
frwiki_50.1000_00837,836,37,presse,presse,10,y,y,"C'est la fin d'un cauchemar pour les trois hommes et leurs familles, et l'aboutissement d'une longue bataille à laquelle ont participé les autorités françaises de tous bords, mais aussi la presse et les Français qui ont été nombreux à manifester pour leur libération."
frwiki_50.1000_00838,837,1,Marcel,Marcel,2,y,y,"Marcel Fontaine et Marcel Carton, tous deux diplomates, ont été enlevés le 22 mars 1985 à Beyrouth, Jean Paul Kauffmann, journaliste, deux mois plus tard alors à son arrivée dans la même ville où il vient faire un reportage."
frwiki_50.1000_00838,837,4,Marcel,Marcel,12,y,y,"Marcel Fontaine et Marcel Carton, tous deux diplomates, ont été enlevés le 22 mars 1985 à Beyrouth, Jean Paul Kauffmann, journaliste, deux mois plus tard alors à son arrivée dans la même ville où il vient faire un reportage."
frwiki_50.1000_00838,837,21,Jean,Jean,2,y,y,"Marcel Fontaine et Marcel Carton, tous deux diplomates, ont été enlevés le 22 mars 1985 à Beyrouth, Jean Paul Kauffmann, journaliste, deux mois plus tard alors à son arrivée dans la même ville où il vient faire un reportage."
frwiki_50.1000_00838,837,23,Kauffmann,Kauffmann,2,y,y,"Marcel Fontaine et Marcel Carton, tous deux diplomates, ont été enlevés le 22 mars 1985 à Beyrouth, Jean Paul Kauffmann, journaliste, deux mois plus tard alors à son arrivée dans la même ville où il vient faire un reportage."
frwiki_50.1000_00838,837,25,journaliste,journaliste,1,y,y,"Marcel Fontaine et Marcel Carton, tous deux diplomates, ont été enlevés le 22 mars 1985 à Beyrouth, Jean Paul Kauffmann, journaliste, deux mois plus tard alors à son arrivée dans la même ville où il vient faire un reportage."
frwiki_50.1000_00839,838,20,chercheur,chercheur,1,y,y,"Il est, au moment de son enlèvement sur la route de l'aéroport en compagnie du chercheur Michel Seurat, enlevé avec lui et qui devait mourir en captivité en mars 1986."
frwiki_50.1000_00839,838,21,Michel,Michel,2,y,y,"Il est, au moment de son enlèvement sur la route de l'aéroport en compagnie du chercheur Michel Seurat, enlevé avec lui et qui devait mourir en captivité en mars 1986."
frwiki_50.1000_00840,839,8,organisation,organisation,78,y,y,Tous ces enlèvements sont revendiqués par l'organisation intégriste libanaise du Djihad islamique qui exige la fin de l'aide française à l'Irak alors en guerre contre l'Iran.
frwiki_50.1000_00841,840,3,enlèvements,enlèvement,4,y,y,"D'autres enlèvements suivent en 1986 : en mars, c'est le tour d'une équipe d'Antenne 2 qui vient de filmer une manifestation du Hezbollah."
frwiki_50.1000_00841,840,17,équipe,équipe,1,y,y,"D'autres enlèvements suivent en 1986 : en mars, c'est le tour d'une équipe d'Antenne 2 qui vient de filmer une manifestation du Hezbollah."
frwiki_50.1000_00842,841,1,Philippe,Philippe,2,y,y,"Philippe Rochot, Georges Hansen, Aurel Cornéa et Jean-Louis Normandin."
frwiki_50.1000_00842,841,4,Georges,Georges,12,y,y,"Philippe Rochot, Georges Hansen, Aurel Cornéa et Jean-Louis Normandin."
frwiki_50.1000_00842,841,7,Aurel,Aurel,12,y,y,"Philippe Rochot, Georges Hansen, Aurel Cornéa et Jean-Louis Normandin."
frwiki_50.1000_00842,841,10,Jean-Louis,Jean-Louis,12,y,y,"Philippe Rochot, Georges Hansen, Aurel Cornéa et Jean-Louis Normandin."
frwiki_50.1000_00843,842,9,Aurel,Aurel,2,y,y,"Les deux premiers sont libérés en juin, Aurel Cornéa en décembre de la même année et Jean Louis Normandin le 27 novembre de l'année suivante, en même temps qu'un autre journaliste, Roger Auque, enlevé en janvier 1987."
frwiki_50.1000_00843,842,18,Jean,Jean,12,y,y,"Les deux premiers sont libérés en juin, Aurel Cornéa en décembre de la même année et Jean Louis Normandin le 27 novembre de l'année suivante, en même temps qu'un autre journaliste, Roger Auque, enlevé en janvier 1987."
frwiki_50.1000_00843,842,20,Normandin,Normandin,2,y,y,"Les deux premiers sont libérés en juin, Aurel Cornéa en décembre de la même année et Jean Louis Normandin le 27 novembre de l'année suivante, en même temps qu'un autre journaliste, Roger Auque, enlevé en janvier 1987."
frwiki_50.1000_00843,842,35,journaliste,journaliste,1,y,y,"Les deux premiers sont libérés en juin, Aurel Cornéa en décembre de la même année et Jean Louis Normandin le 27 novembre de l'année suivante, en même temps qu'un autre journaliste, Roger Auque, enlevé en janvier 1987."
frwiki_50.1000_00843,842,37,Roger,Roger,2,y,y,"Les deux premiers sont libérés en juin, Aurel Cornéa en décembre de la même année et Jean Louis Normandin le 27 novembre de l'année suivante, en même temps qu'un autre journaliste, Roger Auque, enlevé en janvier 1987."
frwiki_50.1000_00844,843,13,Camille,Camille,2,y,y,Entre-temps deux autres Français ont été enlevés et libérés à Beyrouth : Camille Sontag et Marcel Coudari.
frwiki_50.1000_00844,843,16,Marcel,Marcel,12,y,y,Entre-temps deux autres Français ont été enlevés et libérés à Beyrouth : Camille Sontag et Marcel Coudari.
frwiki_50.1000_00845,844,5,Jean-Paul,Jean-Paul,2,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00845,844,8,Marcel,Marcel,12,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00845,844,11,Marcel,Marcel,12,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00845,844,21,groupes,groupe,1,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00845,844,24,passagers,passager,1,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00845,844,37,Jacqueline,Jacqueline,2,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00845,844,41,filles,fille,1,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00845,844,45,otages,otage,1,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00845,844,49,Américains,américain,1,y,y,"Après la libération de Jean-Paul Kauffmann, Marcel Carton et Marcel Fontaine, restent encore aux mains de divers groupes terroristes les passagers d'un bateau de plaisance, le Silco, dont la Française Jacqueline Valente et ses filles, et quinze otages étrangers dont huit Américains."
frwiki_50.1000_00847,846,39,otages,otage,1,y,y,"Le 13 janvier 2002, à quelques semaines des élections présidentielles, une note de la DST, mystérieusement rendue publique (après un article de L'Est républicain), indique que la libération des otages français au Liban (1985-1988) avait fait l'objet d'un paiement de rançon, ainsi que d'un système de ""rétro-commissions"" qui aurait profité à Jean-Charles Marchiani et Charles Pasqua."
